principio_activo,unidad_de_dispensacion,concentracion,unidad_base,nombre_comercial,fabricante,precio_por_tableta,factoresprecio
Acetaminofen Y Hidrocodona,Tableta,Acetaminofen 325 mg + Hidrocodona 5 mg,mg,Fenalgex,Tecnoquimicas,293.6734694,Medio
Eletriptan,Tableta,Eletriptan 40 mg,mg,Relpax,Pfizer,8323.0,Medio
Eletriptan,Tableta,Eletriptan 40 mg,mg,Relpax,Pfizer,7193.666209,Medio
Rosuvastatina,Tableta,Rosuvastatina 40 mg,mg,Garmisch Rosuvax,Mega Labs,8400.831481,Medio
Rosuvastatina,Tableta,Rosuvastatina 40 mg,mg,Garmisch Rosuvax,Mega Labs,488.0,Medio
Rifaximina,Tableta,Rifaximina 550 mg,mg,Rifabac,Mega Labs,7851.443175,Medio
Rifaximina,Tableta,Rifaximina 550 mg,mg,Rifabac,Mega Labs,2615.266846,Medio
Avanafil,Tableta,Avanafil 100 mg,mg,Anime,Legrand,18547.0,Medio
Avanafil,Tableta,Avanafil 100 mg,mg,Anime,Legrand,12125.39683,Medio
Dabigatran Etexilato,Capsula,Dabigatran Etexilato 150 mg,mg,Dabitrom,Alkem,4353.180828,Alto
Ciclofosfamida,Vial,Ciclofosfamida 1 g,g,Ciclofosfamida,Korea United Pharm,36747.2885,Alto
Ciclofosfamida,Vial,Ciclofosfamida 1 g,g,Ciclofosfamida,Korea United Pharm,36423.47736,Bajo
Rosuvastatina,Tableta,Rosuvastatina 40 mg,mg,Ruvax,Humax,4108.714286,Medio
Rosuvastatina,Tableta,Rosuvastatina 40 mg,mg,Ruvax,Humax,497.6749012,Medio
Rosuvastatina,Tableta,Rosuvastatina 20 mg,mg,Ruvax,Humax,3450.0,Medio
Rosuvastatina,Tableta,Rosuvastatina 20 mg,mg,Ruvax,Humax,399.6105013,Medio
Rosuvastatina,Tableta,Rosuvastatina 10 mg,mg,Ruvax,Humax,2504.0,Bajo
Rosuvastatina,Tableta,Rosuvastatina 10 mg,mg,Ruvax,Humax,283.7132332,Medio
Bosentan,Tableta,Bosentan 125 mg,mg,Tabosen,Xinetix Pharma,4660.909091,Bajo
Alginato De Sodio + Carbonato De Calcio + Bicarbonato De Sodio,Sobre,"Alginato De Sodio 5 g + Carbonato De Calcio 3,25 g + Bicarbonato De Sodio 2,13 g",ml,Supreflux Forte,Novamed,1657.366471,Medio
Alginato De Sodio + Carbonato De Calcio + Bicarbonato De Sodio,Sobre,"Alginato De Sodio 5 g + Carbonato De Calcio 3,25 g + Bicarbonato De Sodio 2,13 g",ml,Supreflux Forte,Novamed,784.8591903,Bajo
Alginato De Sodio + Carbonato De Calcio + Bicarbonato De Sodio,Frasco,"Alginato De Sodio 5 g + Carbonato De Calcio 3,25 g + Bicarbonato De Sodio 2,13 g",ml,Supreflux Forte,Novamed,30692.02371,Alto
Alginato De Sodio + Carbonato De Calcio + Bicarbonato De Sodio,Frasco,"Alginato De Sodio 5 g + Carbonato De Calcio 3,25 g + Bicarbonato De Sodio 2,13 g",ml,Supreflux Forte,Novamed,17799.55135,Alto
Clobetasol,Tubo,"Clobetasol Propionato 0,05 g",g,Clobetasol Propionato,Momenta,7630.211192,Medio
Clobetasol,Tubo,"Clobetasol Propionato 0,05 g",g,Clobetasol Propionato,Momenta,4299.862927,Medio
Hidroclorotiazida Y Olmesartan Medoximil,Tableta,"Olmesartan Medoxomil 20 mg + Hidroclorotiazida 12,5 mg",mg,Olmedoxtan H,Hetero Labs,1708.77193,Bajo
Hidroclorotiazida Y Olmesartan Medoximil,Tableta,"Olmesartan Medoxomil 20 mg + Hidroclorotiazida 12,5 mg",mg,Olmedoxtan H,Hetero Labs,1205.880488,Bajo
Hidroclorotiazida Y Olmesartan Medoxomil,Tableta,"Hidroclorotiazida 12,5 mg + Olmesartan Medoxomil 40 mg",mg,Olmedoxtan H,Hetero Labs,2382.215447,Medio
Hidroclorotiazida Y Olmesartan Medoxomil,Tableta,"Hidroclorotiazida 12,5 mg + Olmesartan Medoxomil 40 mg",mg,Olmedoxtan H,Hetero Labs,1314.079114,Alto
Hidroclorotiazida Y Telmisartan,Tableta,"Hidroclorotiazida 12,5 mg + Telmisartan 80 mg",mg,Temiltar H,Hetero Labs,1458.333333,Bajo
Hidroclorotiazida Y Telmisartan,Tableta,"Hidroclorotiazida 12,5 mg + Telmisartan 80 mg",mg,Temiltar H,Hetero Labs,647.0076726,Bajo
Abacavir Y Lamivudina,Tableta,Lamivudina 300 mg + Abacavir 600 mg,mg,Abalam,Hetero Labs,1961.493694,Alto
Abacavir Y Lamivudina,Tableta,Lamivudina 300 mg + Abacavir 600 mg,mg,Abalam,Hetero Labs,1318.833308,Medio
Fluticasona Propionato Y Salmeterol,Capsula,Salmeterol 50 mcg + Fluticasona Propionato 500 mcg,mcg,Serecor Forte,Novamed,2135.175778,Medio
Fluticasona Propionato Y Salmeterol,Capsula,Salmeterol 50 mcg + Fluticasona Propionato 500 mcg,mcg,Serecor Forte,Novamed,1600.0,Medio
Fluticasona Propionato Y Salmeterol,Capsula,Fluticasona Propionato 250 mcg + Salmeterol 50 mcg,mcg,Serecor Forte,Novamed,2250.906109,Medio
Fluticasona Propionato Y Salmeterol,Capsula,Fluticasona Propionato 250 mcg + Salmeterol 50 mcg,mcg,Serecor Forte,Novamed,1630.769231,Bajo
Dexketoprofeno,Capsula,Dexketoprofeno 25 mg,mg,Dexprofen,Tecnoquimicas,2757.071966,Alto
Dexketoprofeno,Capsula,Dexketoprofeno 25 mg,mg,Dexprofen,Tecnoquimicas,1752.283133,Alto
Metronidazol Y Nistatina,Ovulo,Nistatina 100000 IU + Metronidazol 500 mg,IU,Metronist,Colmed,510.6120866,Bajo
Metronidazol Y Nistatina,Ovulo,Nistatina 100000 IU + Metronidazol 500 mg,IU,Metronist,Colmed,81.96566136,Bajo
Levocloperastina,Frasco,"Levocloperastina 0,4 g",ml,Levronc,Novamed,40630.50318,Medio
Levocloperastina,Frasco,"Levocloperastina 0,4 g",ml,Levronc,Novamed,20511.81556,Medio
Nebivolol,Tableta,Nebivolol 5 mg,mg,Nebivolol,Genfar,1337.128425,Bajo
Nebivolol,Tableta,Nebivolol 5 mg,mg,Nebivolol,Genfar,792.5251397,Alto
Tadalafilo,Tableta,Tadalafilo 20 mg,mg,Lentidyl,Armofar,1852.643065,Bajo
Vardenafil,Tableta,Vardenafil 20 mg,mg,Xoxaxin,Quimica Patric,1702.761628,Bajo
Lacosamida,Tableta,Lacosamida 200 mg,mg,Lancovul,Hetero Labs,5000.0,Medio
Lacosamida,Tableta,Lacosamida 200 mg,mg,Lancovul,Hetero Labs,1323.141378,Bajo
Mometasona,Tubo,"Mometasona 0,1 g",g,Elocom Crema Dermatológica,Merck,16189.0,Alto
Pregabalina,Capsula,Pregabalina 150 mg,mg,Proclor,Altadis,150.0,Bajo
Pregabalina,Capsula,Pregabalina 75 mg,mg,Proclor,Altadis,1130.428571,Alto
Clortalidona Y Valsartan,Tableta,Valsartan 160 mg + Clortalidona 25 mg,mg,Dabix,Lafrancol,3024.966667,Bajo
Clortalidona Y Valsartan,Tableta,Valsartan 160 mg + Clortalidona 25 mg,mg,Dabix,Lafrancol,1448.89823,Bajo
Clortalidona Y Valsartan,Tableta,Clortalidona 25 mg + Valsartan 160 mg,mg,Dabix,Lafrancol,3427.266667,Medio
Valsartan Y Clortalidona,Tableta,"Clortalidona 12,5 mg + Valsartan 80 mg",mg,Dabix,Lafrancol,2290.033333,Medio
Valsartan Y Clortalidona,Tableta,"Clortalidona 12,5 mg + Valsartan 80 mg",mg,Dabix,Lafrancol,803.4835165,Medio
Clotrimazol Y Metronidazol,Ovulo,Clotrimazol 100 mg + Metronidazol 500 mg,mg,Femduo,Procaps,2145.45032,Medio
Clotrimazol Y Metronidazol,Ovulo,Clotrimazol 100 mg + Metronidazol 500 mg,mg,Femduo,Procaps,456.7875214,Bajo
Vitamina D3,Capsula,Vitamina D3 7000 IU,IU,Deferol,Procaps,8065.656566,Alto
Vitamina D3,Capsula,Vitamina D3 7000 IU,IU,Deferol,Procaps,1005.365728,Bajo
Cobicistat Y Darunavir,Tableta,Cobicistat 150 mg + Darunavir 800 mg,mg,Prezcobix,Janssen,14012.75,Medio
Cefadroxilo,Capsula,Cefadroxilo 500 mg,mg,Cefadroxilo,Mk,33391.11111,Alto
Acetaminofen + Cafeina + Naproxeno,Capsula,Acetaminofen 325 mg + Naproxeno 250 mg + Cafeina 65 mg,mg,Duraflex Advance,Tecnoquimicas,2137.100711,Medio
Rosuvastatina,Tableta,Rosuvastatina 20 mg,mg,Ipca Rostat,Ipca,3623.426866,Medio
Diosmectita,Sobre,Diosmectita 3 g,g,Antyl,Biochem,3486.571299,Medio
Orlistat,Capsula,Orlistat 120 mg,mg,Linadex,Biochem,2205.396958,Medio
Mirabegron,Tableta,Mirabegron 50 mg,mg,Myrbetric,Astellas,4335.0,Medio
Mirabegron,Tableta,Mirabegron 50 mg,mg,Myrbetric,Astellas,4335.0,Medio
Dienogest Y Estradiol,Tableta,Estradiol 1 mg + Dienogest 2 mg,mg,Velbienne 10,Exeltis,2697.189286,Medio
Dienogest Y Estradiol,Tableta,Estradiol 1 mg + Dienogest 2 mg,mg,Velbienne 10,Exeltis,1320.126975,Medio
Fluticasona Propionato Y Salmeterol,Frasco,Fluticasona Propionato 50 mcg + Salmeterol 25 mcg,dosis,Sibet,Glenmark,30313.25301,Medio
Mometasona,Spray,Mometasona 1 dosis,mcg,Furomet,Glenmark,15000.0,Medio
Acetato De Aluminio,Frasco,"Acetato De Aluminio 0,59 g",ml,Humectader,Quirupos,12000.0,Medio
Acetato De Aluminio,Frasco,"Acetato De Aluminio 0,59 g",ml,Humectader,Quirupos,9766.818182,Medio
Fluticasona Propionato Y Salmeterol,Frasco,Fluticasona Propionato 250 mcg + Salmeterol 25 mcg,dosis,Sibet,Glenmark,30004.0,Medio
Fluticasona Propionato Y Salmeterol,Frasco,Fluticasona Propionato 125 mcg + Salmeterol 25 mcg + Salmeterol 25 mcg,dosis,Sibet,Glenmark,30002.0,Medio
Acido Tioctico,Tableta,Acido Tioctico 600 mg,mg,Lipotic,Procaps,3154.927371,Medio
Acido Tioctico,Tableta,Acido Tioctico 600 mg,mg,Lipotic,Procaps,1251.312542,Bajo
Capecitabina,Tableta,Capecitabina 500 mg,mg,Capegard 500,Cipla,1600.0,Medio
Capecitabina,Tableta,Capecitabina 500 mg,mg,Capegard 500,Cipla,1000.0,Bajo
Rivastigmina,Parche,"Rivastigmina 9,5 mg/24h",mg/24h,Neuract,Procaps,5648.843862,Medio
Rivastigmina,Parche,"Rivastigmina 4,6 mg/24h",mg/24h,Neuract,Procaps,3433.002545,Alto
Valsartan,Tableta,Valsartan 200 mg,mg,Entresto,Novartis,4921.0,Medio
Valsartan,Tableta,Valsartan 200 mg,mg,Entresto,Novartis,4921.0,Medio
Valsartan,Tableta,Valsartan 100 mg,mg,Entresto,Novartis,4921.0,Medio
Valsartan,Tableta,Valsartan 100 mg,mg,Entresto,Novartis,4921.0,Medio
Levonorgestrel,Tableta,"Levonorgestrel 1,5 mg",mg,Cerciorat,Exeltis,14418.08333,Alto
Levonorgestrel,Tableta,"Levonorgestrel 1,5 mg",mg,Cerciorat,Exeltis,2257.0,Bajo
Bicarbonato De Sodio + Alginato De Sodio + Carbonato De Calcio,Frasco,"Bicarbonato De Sodio 2,67 g + Alginato De Sodio 5 g + Carbonato De Calcio 1,6 g",ml,Gastacid,Biochem,29557.25661,Alto
Bicarbonato De Sodio + Alginato De Sodio + Carbonato De Calcio,Sobre,"Bicarbonato De Sodio 2,67 g + Alginato De Sodio 5 g + Carbonato De Calcio 1,6 g",ml,Gastacid,Biochem,1492.775394,Bajo
Atorvastatina,Tableta,Atorvastatina 40 mg,mg,Atorvastatina,Laproff,472.4704363,Bajo
Atorvastatina,Tableta,Atorvastatina 40 mg,mg,Atorvastatina,Laproff,97.5648855,Medio
Carboximetilcelulosa Y Glicerina,Vial,Carboximetilcelulosa 5 mg + Glicerina 10 mg,ml,Optive Fusion,Abbvie,1866.141199,Medio
Carboximetilcelulosa Y Glicerina,Vial,Carboximetilcelulosa 5 mg + Glicerina 10 mg,ml,Optive Fusion,Abbvie,1614.306667,Medio
Etoricoxib,Tableta,Etoricoxib 60 mg,mg,Etoricoxib,Genfar,2834.790306,Medio
Acido Retinoico,Tubo,"Acido Retinoico 0,04 g",g,Acnicrem Crema,America,9388.331434,Medio
Aescina + Heparinoide + Dietilamina,Tubo,"Aescina 1 g + Heparinoide 0,3 g + Dietilamina 5 g",g,Lasonil Active Gel.,Siegfried,16996.53744,Medio
Amlodipino Y Losartan,Capsula,Losartan 50 mg + Amlodipino 5 mg,mg,Aramax,Mega Labs,3057.037135,Alto
Amlodipino Y Losartan,Capsula,Losartan 50 mg + Amlodipino 5 mg,mg,Aramax,Mega Labs,1347.909284,Bajo
Bromhexina Y Guayacolato De Glicerilo,Frasco,Guayacolato De Glicerilo 2000 mg + Bromhexina Clorhidrato 80 mg,ml,Noktos,Ruecam,5998.394161,Medio
Bromhexina Y Guayacolato De Glicerilo,Frasco,Guayacolato De Glicerilo 1000 mg + Bromhexina Clorhidrato 40 mg,ml,Noktos,Ruecam,5972.561421,Medio
Cloruro De Sodio,Bolsa,"Cloruro De Sodio 0,9 g",ml,Solucion Salina,Ads Pharma,2000.0,Medio
Cloruro De Sodio,Bolsa,"Cloruro De Sodio 0,9 g",ml,Solucion Salina,Ads Pharma,1300.0,Bajo
Antigripal,Capsula,Antigripal,mg,Dolicox Grip,Patmar,482.7173625,Medio
Nistatina,Frasco,Nistatina 60 ml,ml,Nistapen,Comerfar,17839.0,Medio
Acido Tranexamico,Ampolla,Acido Tranexamico 500 mg,ml,Clintranex,Proclin,2342.602555,Bajo
Acido Tranexamico,Ampolla,Acido Tranexamico 500 mg,ml,Clintranex,Proclin,2183.363803,Medio
Acetaminofen + Cetirizina + Fenilefrina,Frasco,Cetirizina 50 mg + Acetaminofen 6500 mg + Fenilefrina 100 mg,ml,Zetygrip 4 Jarabe Niños,Ruecam,10163.11301,Alto
Acetaminofen + Cetirizina + Fenilefrina,Frasco,Cetirizina 50 mg + Acetaminofen 6500 mg + Fenilefrina 100 mg,ml,Zetygrip 4 Jarabe Niños,Ruecam,6766.225627,Bajo
Acetaminofen + Cetirizina + Fenilefrina,Frasco,Acetaminofen 6500 mg + Cetirizina 50 mg + Fenilefrina 100 mg,ml,Zetygrip 4,Ruecam,6826.146947,Medio
Carvedilol,Tableta,Carvedilol 25 mg,mg,Carvedilol,Mk,784.4116371,Medio
Carvedilol,Tableta,Carvedilol 25 mg,mg,Carvedilol,Mk,252.6083916,Medio
Vitamina D3,Capsula,Vitamina D3 2000 IU,IU,Deferol,Procaps,1031.155303,Alto
Vitamina D3,Capsula,Vitamina D3 2000 IU,IU,Deferol,Procaps,239.9449429,Alto
Celecoxib,Capsula,Celecoxib 200 mg,mg,Celicob,Hetero Labs,470.9569597,Bajo
Celecoxib,Capsula,Celecoxib 200 mg,mg,Celicob,Hetero Labs,269.6502155,Bajo
Desloratadina,Tableta,Desloratadina 5 mg,mg,Histaline,Med Line,1137.963381,Medio
Ondansetron,Ampolla,Ondansetron 4 mg,ml,Cystron,Hb Human Bioscience,1925.0,Bajo
Ondansetron,Ampolla,Ondansetron 4 mg,ml,Cystron,Hb Human Bioscience,1418.888889,Medio
Bisoprolol,Tableta,Bisoprolol 10 mg,mg,Corbis,Siegfried,974.5034765,Bajo
Bisoprolol,Tableta,Bisoprolol 10 mg,mg,Corbis,Siegfried,602.2671063,Bajo
Bisoprolol,Tableta,"Bisoprolol 2,5 mg",mg,Corbis,Siegfried,236.6211721,Medio
Bisoprolol,Tableta,"Bisoprolol 2,5 mg",mg,Corbis,Siegfried,235.6069126,Medio
Carboximetilcelulosa,Frasco,Carboximetilcelulosa 5 mg,ml,Freegen Pf,Especialidades Oftmalmologicas,40532.17918,Medio
Carboximetilcelulosa,Frasco,Carboximetilcelulosa 5 mg,ml,Freegen Pf,Especialidades Oftmalmologicas,6800.0,Bajo
Carboximetilcelulosa,Frasco,Carboximetilcelulosa 5 mg,ml,Freegen Pf,Especialidades Oftmalmologicas,8852.987158,Medio
Carboximetilcelulosa,Frasco,Carboximetilcelulosa 5 mg,ml,Freegen Pf,Especialidades Oftmalmologicas,1133.333333,Bajo
Olopatadina,Frasco,Olopatadina 2 mg,ml,Olodina Pf,Especialidades Oftmalmologicas,18000.0,Bajo
Olopatadina,Frasco,Olopatadina 2 mg,ml,Olodina Pf,Especialidades Oftmalmologicas,18043.79562,Medio
Dobesilato Calcico,Capsula,Dobesilato Calcico 500 mg,mg,Doxium,Om,4894.735593,Medio
Dobesilato Calcico,Capsula,Dobesilato Calcico 500 mg,mg,Doxium,Om,4393.124164,Medio
Antigripal,Capsula,Antigripal,mg,Gripoflash,Bd Farma,554.42,Medio
Neomicina + Triamcinolona + Nistatina,Tubo,"Neomicina 2,5 mg + Triamcinolona 1 mg + Nistatina 100000 ui",g,Demtris Unguento,Faes Farma,27366.0,Medio
Neomicina + Triamcinolona + Nistatina,Tubo,"Neomicina 2,5 mg + Triamcinolona 1 mg + Nistatina 100000 ui",g,Demtris Unguento,Faes Farma,25566.93671,Medio
Neomicina + Nistatina + Triamcinolona,Tubo,"Triamcinolona 0,1 g + Nistatina 10000000 ui + Neomicina 0,25 g",g,Demtris Crema,Faes Farma,25542.38614,Medio
Piperacilina Y Tazobactam,Vial,"Piperacilina 4 g + Tazobactam 0,5 g",g,Salataz,Baxter,19745.44,Alto
Aciclovir,Tableta,Aciclovir 800 mg,mg,Aciclovir,Laproff,600.5824268,Bajo
Vitamina D3,Capsula,Vitamina D3 1000 IU,IU,Vitamina D3,Colmed,394.8501873,Bajo
Vitamina D3,Capsula,Vitamina D3 1000 IU,IU,Vitamina D3,Colmed,160.8530806,Bajo
Atorvastatina,Tableta,Atorvastatina 20 mg,mg,Atorvastatina,Laproff,120.1190816,Bajo
Sulfametoxazol Y Trimetoprim,Frasco,"Sulfametoxazol 8 g + Trimetoprim 1,6 g",ml,Trimetoprim Sulfametoxazol Suspensión,Ecar,8750.0,Medio
Sulfametoxazol Y Trimetoprim,Frasco,"Sulfametoxazol 8 g + Trimetoprim 1,6 g",ml,Trimetoprim Sulfametoxazol Suspensión,Ecar,3776.543851,Medio
Sulfametoxazol Y Trimetoprim,Frasco,"Sulfametoxazol 8 g + Trimetoprim 1,6 g",ml,Trimetoprim Sulfametoxazol Suspensión,Ecar,4616.110074,Bajo
Sulfametoxazol Y Trimetoprim,Frasco,"Sulfametoxazol 8 g + Trimetoprim 1,6 g",ml,Trimetoprim Sulfametoxazol Suspensión,Ecar,2157.64497,Bajo
Sulfato De Zinc,Capsula,Sulfato De Zinc 20 mg,mg,Zinkplus,Tecnoquimicas,1082.847466,Medio
Nitazoxanida,Tableta,Nitazoxanida 500 mg,mg,Biomebal,Patmar,5328.32823,Medio
Vitamina D3,Capsula,Vitamina D3 2000 IU,IU,Vitamina D3,Colmed,518.0,Bajo
Vitamina D3,Capsula,Vitamina D3 2000 IU,IU,Vitamina D3,Colmed,177.6923077,Bajo
Pregabalina,Capsula,Pregabalina 150 mg,mg,Neubalin,Hetero Labs,461.3585375,Bajo
Pregabalina,Capsula,Pregabalina 150 mg,mg,Neubalin,Hetero Labs,400.0,Medio
Pregabalina,Capsula,Pregabalina 75 mg,mg,Neubalin,Hetero Labs,372.3809524,Medio
Pregabalina,Capsula,Pregabalina 75 mg,mg,Neubalin,Hetero Labs,319.6652502,Bajo
Levetiracetam,Frasco,Levetiracetam 30 g,ml,Levetiracetam,Clinicos Y Hospitalarios,20956.83938,Medio
Lopinavir Y Ritonavir,Tableta,Ritonavir 50 mg + Lopinavir 200 mg,mg,Lovir,Legrand,741.2265512,Medio
Cetirizina,Capsula,Cetirizina 10 mg,mg,Nivox,Gimed,650.0,Medio
Atorvastatina Y Ezetimibe,Tableta,Ezetimiba 10 mg + Atorvastatina 20 mg,mg,Ezetimibe Y Atorvastatina,Mk,3571.328529,Bajo
Fluconazol,Frasco,Fluconazol 50 mg,ml,Fluconazol,Saluspharma,6000.0,Bajo
Fluconazol,Frasco,Fluconazol 50 mg,ml,Fluconazol,Saluspharma,4907.798766,Bajo
Oxibutinina,Tableta,Oxibutinina 5 mg,mg,Oxibutinina,Saluspharma,157.3613312,Bajo
Clonazepam,Frasco,"Clonazepam 2,5 mg",ml,Clonazepam,Laproff,4104.328969,Bajo
Fenobarbital,Frasco,Fenobarbital 400 mg,ml,Fenobarbital 0.4 %,Fondo Nacional de Estupefacientes,40633.51229,Medio
Fenobarbital,Frasco,Fenobarbital 400 mg,ml,Fenobarbital 0.4 %,Fondo Nacional de Estupefacientes,38300.0,Medio
Desloratadina,Frasco,Desloratadina 50 mg,ml,Deslair 0.05 %,Patmar,39272.96757,Alto
Desloratadina,Frasco,Desloratadina 50 mg,ml,Deslair 0.05 %,Patmar,33076.75571,Medio
Nitazoxanida,Tableta,Nitazoxanida 500 mg,mg,Pranexxin Duo,Ruecam,1943.404375,Medio
Nefopam,Ampolla,Nefopam 20 mg,ml,Acupan,Biocodex,12976.70667,Medio
Nefopam,Ampolla,Nefopam 20 mg,ml,Acupan,Biocodex,12586.82927,Medio
Acetaminofen Y Codeina,Tableta,Codeina 30 mg + Acetaminofen 325 mg,mg,Acodein,American Generics,3325.8,Alto
Acetaminofen Y Codeina,Tableta,Codeina 30 mg + Acetaminofen 325 mg,mg,Acodein,American Generics,284.5033023,Alto
Empagliflozina Y Linagliptina,Tableta,Linagliptina 5 mg + Empagliflozina 25 mg,mg,Glyxambi,Boehringer,9128.906667,Medio
Empagliflozina Y Linagliptina,Tableta,Linagliptina 5 mg + Empagliflozina 25 mg,mg,Glyxambi,Boehringer,6969.636553,Medio
Lacosamida,Tableta,Lacosamida 50 mg,mg,Cosamide,Xinetix Pharma,1322.493461,Medio
Lacosamida,Tableta,Lacosamida 50 mg,mg,Cosamide,Xinetix Pharma,1229.453894,Alto
Lacosamida,Tableta,Lacosamida 100 mg,mg,Cosamide,Xinetix Pharma,1560.338078,Medio
Lacosamida,Tableta,Lacosamida 100 mg,mg,Cosamide,Xinetix Pharma,1452.114494,Medio
Lacosamida,Tableta,Lacosamida 200 mg,mg,Cosamide,Xinetix Pharma,2796.735484,Medio
Lacosamida,Tableta,Lacosamida 200 mg,mg,Cosamide,Xinetix Pharma,2667.444302,Medio
Cinitaprida Y Simeticona,Tableta Masticable,Simeticona 200 mg + Cinitaprida 1 mg,mg,Rogastril Plus,Siegfried,2237.413866,Alto
Cinitaprida Y Simeticona,Tableta Masticable,Simeticona 200 mg + Cinitaprida 1 mg,mg,Rogastril Plus,Siegfried,1558.409091,Bajo
Cinitaprida Y Simeticona,Tableta,Simeticona 200 mg + Cinitaprida 1 mg,mg,Rogastril Plus,Siegfried,2159.55173,Bajo
Cinitaprida Y Simeticona,Tableta,Simeticona 200 mg + Cinitaprida 1 mg,mg,Rogastril Plus,Siegfried,1901.068702,Alto
Hierro Sacarosa,Vial,Hierro Sacarosa 100 mg,ml,Complejo De Hidroxido De Hierro,Baxter,1352.0,Bajo
Lacosamida,Tableta,Lacosamida 150 mg,mg,Cosamide,Xinetix Pharma,2555.0,Medio
Lacosamida,Tableta,Lacosamida 150 mg,mg,Cosamide,Xinetix Pharma,2071.790541,Medio
Voriconazol,Vial,Voriconazol 200 mg,ml,Voriconazol,Setaa,38400.0,Medio
Nitazoxanida,Frasco,Nitazoxanida 2 g,ml,Dicetelduo 2%,Ruecam,11990.17682,Medio
Nitazoxanida,Tableta,Nitazoxanida 500 mg,mg,Giardameb Plus,Comerfar,2704.049721,Medio
Desloratadina,Tableta,Desloratadina 5 mg,mg,Impodina,Impofar,372.7290837,Bajo
Desonida,Tubo,"Desonida 0,05 g",g,Impo,Impofar,6982.789855,Bajo
Entecavir,Tableta,"Entecavir 0,5 mg",mg,Vorix,Lafrancol,8534.065934,Medio
Entecavir,Tableta,Entecavir 1 mg,mg,Vorix,Lafrancol,14941.17647,Alto
Cefadroxilo,Tableta,Cefadroxilo 1 g,g,Cefadroxilo,Mk,8999.602872,Medio
Acido Fenofibrico Y Rosuvastatina,Capsula,Rosuvastatina 20 mg + Acido Fenofibrico 135 mg,mg,Fenovas,Procaps,9433.029909,Medio
Acido Fenofibrico Y Rosuvastatina,Capsula,Rosuvastatina 20 mg + Acido Fenofibrico 135 mg,mg,Fenovas,Procaps,1316.975601,Medio
Acido Fenofibrico Y Rosuvastatina,Capsula,Rosuvastatina 10 mg + Acido Fenofibrico 135 mg,mg,Fenovas,Procaps,9061.2221,Medio
Acido Fenofibrico Y Rosuvastatina,Capsula,Rosuvastatina 10 mg + Acido Fenofibrico 135 mg,mg,Fenovas,Procaps,1213.689311,Medio
Amoxicilina Y Acido Clavulanico,Tableta,Amoxicilina 875 mg + Acido Clavulanico 125 mg,mg,Amoxiclin Duo,Siegfried,3776.199604,Bajo
Amoxicilina Y Acido Clavulanico,Tableta,Amoxicilina 875 mg + Acido Clavulanico 125 mg,mg,Amoxiclin Duo,Siegfried,1131.307692,Alto
Amlodipino Y Valsartan,Tableta,Valsartan 160 mg + Amlodipino 5 mg,mg,Garmisch Duoval,Rowe,4756.9919,Alto
Amlodipino Y Valsartan,Tableta,Valsartan 160 mg + Amlodipino 5 mg,mg,Garmisch Duoval,Rowe,1313.904762,Alto
Imatinib,Capsula,Imatinib 400 mg,mg,Imuday,Cipla,9312.5,Medio
Tiosulfato,Ampolla,Tiosulfato 200 mg,ml,Tiosulfato De Sodio,Ads Pharma,15000.0,Medio
Tiosulfato,Ampolla,Tiosulfato 200 mg,ml,Tiosulfato De Sodio,Ads Pharma,15000.0,Medio
Itraconazol,Capsula,Itraconazol 100 mg,mg,Enitrax,Procaps,2418.650161,Alto
Itraconazol,Capsula,Itraconazol 100 mg,mg,Enitrax,Procaps,787.4293333,Alto
Hidroclorotiazida Y Olmesartan Medoxomil,Tableta,"Hidroclorotiazida 12,5 mg + Olmesartan Medoxomil 40 mg",mg,Oltaz,Alkem,771.4398893,Bajo
Diosmina Y Diosmina Y Hesperidina,Tableta,Diosmina 900 mg + Diosmina Y Hesperidina 100 mg,mg,Daflon,Les Laboratoires Servier,1555.2,Medio
Diosmina Y Diosmina Y Hesperidina,Tableta,Diosmina 900 mg + Diosmina Y Hesperidina 100 mg,mg,Daflon,Les Laboratoires Servier,989.4347319,Medio
Piperacilina Y Tazobactam,Vial,"Piperacilina 4 g + Tazobactam 0,5 g",g,Penibectam,Bioselect,6740.882779,Medio
Piperacilina Y Tazobactam,Vial,"Piperacilina 4 g + Tazobactam 0,5 g",g,Penibectam,Bioselect,6235.364964,Medio
Rivaroxaban,Tableta,Rivaroxaban 20 mg,mg,Rivaroxaban,Sanofi Aventis,3194.016833,Bajo
Antigripal,Capsula,Antigripal,mg,Gripac 4,Tridex,820.0,Medio
Clotrimazol + Dexametasona + Neomicina,Tubo,Clotrimazol 1 g + Dexametasona 1 g + Neomicina 1 g,g,Alertrex,Bioquimico Pharma,6800.263158,Bajo
Metronidazol Y Nifuroxazida,Capsula,Metronidazol 300 mg + Nifuroxazida 200 mg,mg,Amebicol,Bioquimico Pharma,758.5802703,Medio
Emtricitabina + Elvitegravir + Cobicistat + Tenofovir,Tableta,Emtricitabina + Elvitegravir + Cobicistat + Tenofovir,mg,Genvoya,Gilead,20011.55278,Medio
Emtricitabina + Elvitegravir + Cobicistat + Tenofovir,Tableta,Emtricitabina + Elvitegravir + Cobicistat + Tenofovir,mg,Genvoya,Gilead,17529.75661,Medio
Eszopiclona,Tableta,Eszopiclona 3 mg,mg,Zoplimax 3,Mega Labs,3855.465877,Medio
